7.06526892864354,3.52015419980436,2.32069114421418,0.385316750675538
7.00105409432987,3.29271877674804,1.06880896237244,0.300929707547197
7.00352960996206,2.67524071702876,1.29381018414688,0.326662325321021
7.05604263055003,2.30209226252287,2.87518496094445,0.433656365141362
7.07008315852667,3.97564773793826,2.30783812271289,0.365950288353984
7.00389226133781,3.16077852141956,1.264845671773,0.311266549785534
7.00028002736102,3.99827065886691,1.0129565029578,0.274316324985696
7.01793222802773,3.48374830822193,1.92182808006815,0.321980743908518
7.00023570222542,3.86449330232558,1.00950237961596,0.278706715321381
7.01800098321514,3.48597678165825,1.91608537813706,0.321910235113931
7.00101881781819,3.15460514315017,1.06751577409931,0.305821142271474
7.01750168904727,3.35379523323797,1.91804974914098,0.326798800936402
7.00019720708688,3.00094528559088,1.01161142191452,0.309477355205669
7.0697676914853,3.97278740749109,2.32790089992171,0.366035546978505
7.01698192929962,3.25451795909891,1.92802781118371,0.330289637176621
7.01970218918226,3.8634761951481,1.92649432444643,0.307961774437801
7.04103243027017,2.45580187360249,2.95714933980683,0.406017833134367
7.06931815672655,3.92722231471679,2.32956088468408,0.368086252341402
7.00129956811401,2.80772739967618,1.95218023340863,0.328049056557268
7.0590195386273,2.51230199965229,2.2457165294587,0.420465655202593
7.00020444134154,3.1402440887115,1.01388741695645,0.30473790332043
7.01557908127349,2.61761413569896,1.89558122499494,0.350143816742552
7.01557437838236,2.63073896996581,1.90022471565301,0.349762268833263
7.01887967957788,3.77126633859878,1.94397667196239,0.311203392969432
7.0162744603498,3.42463569139128,1.78649309670346,0.320927466195583
